bID_mID_oID,object_type,entity_path,reader_path,writer_path,namespaces,reader_relation_types,writer_relation_types,writer_argvs,reader_argvs,CNS_event_count,priviledged_flow,label
2_1851734740_272348,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libpcre.so.3.13.3'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272355,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.9.0'],"['/usr/bin/dockerd', '/usr/bin/docker-runc', '/usr/bin/bash']",['/usr/bin/dockerd'],"[1, 1, 1, 1, 1]","['read', 'getattr', 'mmap_private', 'perm_check', 'open']",['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']","['--color=auto', 'mnt-tmp4', 'mnt-tmp1', '/test1', 'ls', '/test1/zzz', 'tar', '-xmf', '-C', 'mnt-tmp3', '-', 'mnt-tmp2', 'mnt1', 'mnt3', 'mnt4', 'mnt2']",190,0,0
2_1851734740_272362,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libpcreposix.so.3.13.3'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272369,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libprocps.so.8.0.2'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272373,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libpthread-2.31.so'],"['/usr/bin/ls', '/usr/bin/docker-runc', '/usr/bin/dockerd', '/usr/bin/tar', '/usr/bin/bash']",['/usr/bin/dockerd'],"[1, 1, 1, 1, 1]","['read', 'getattr', 'mmap_private', 'perm_check', 'open']",['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']","['--color=auto', 'mnt-tmp4', 'mnt-tmp1', '/test1', 'ls', '/test1/zzz', 'tar', '-xmf', '-C', 'mnt-tmp3', '-', 'mnt-tmp2', 'mnt1', 'mnt3', 'mnt4', 'mnt2']",217,0,0
2_1851734740_272380,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libresolv-2.31.so'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272387,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/librt-2.31.so'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272397,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libseccomp.so.2.5.1'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272401,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libselinux.so.1'],"['/usr/bin/ls', '/usr/bin/docker-runc', '/usr/bin/dockerd', '/usr/bin/tar', '/usr/bin/bash']",['/usr/bin/dockerd'],"[1, 1, 1, 1, 1]","['read', 'getattr', 'mmap_private', 'perm_check', 'open']",['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']","['--color=auto', 'mnt-tmp4', 'mnt-tmp1', '/test1', 'ls', '/test1/zzz', 'tar', '-xmf', '-C', 'mnt-tmp3', '-', 'mnt-tmp2', 'mnt1', 'mnt3', 'mnt4', 'mnt2']",190,0,0
2_1851734740_272405,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libsemanage.so.1'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272409,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libsepol.so.1'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272416,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libsmartcols.so.1.1.0'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272423,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libss.so.2.0'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272430,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.28'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272437,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libsystemd.so.0.28.0'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272444,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libtasn1.so.6.6.0'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272448,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libthread_db-1.0.so'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272458,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libtic.so.6.2'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272465,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libtinfo.so.6.2'],"['/usr/bin/dockerd', '/usr/bin/docker-runc', '/usr/bin/bash']",['/usr/bin/dockerd'],"[1, 1, 1, 1, 1]","['read', 'getattr', 'mmap_private', 'perm_check', 'open']",['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",['bash'],22,0,0
2_1851734740_272472,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libudev.so.1.6.17'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272479,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libunistring.so.2.1.0'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272483,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libutil-2.31.so'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272493,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272500,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libz.so.1.2.11'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272507,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.4'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272515,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/AutoLoader.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272523,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/Carp/Heavy.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272527,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/Carp.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272531,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/Config.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272535,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/Config_git.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272539,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/Config_heavy.pl'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272543,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/Cwd.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272547,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/DynaLoader.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272551,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/Errno.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272559,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/Exporter/Heavy.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272563,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/Exporter.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272567,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/Fcntl.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272575,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/File/Basename.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272579,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/File/Glob.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272583,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/File/Path.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272591,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/File/Spec/Unix.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272595,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/File/Spec.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272599,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/File/Temp.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272603,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/FileHandle.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272611,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/Getopt/Long.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272619,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/Hash/Util.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272627,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/IO/File.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272631,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/IO/Handle.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272635,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/IO/Pipe.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272639,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/IO/Seekable.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272643,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/IO/Select.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272651,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/IO/Socket/INET.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272655,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/IO/Socket/IP.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272659,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/IO/Socket/UNIX.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
2_1851734740_272663,file,['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff/usr/lib/x86_64-linux-gnu/perl-base/IO/Socket.pm'],['/usr/bin/dockerd'],['/usr/bin/dockerd'],"[0, 1, 0, 0, 0]",['getattr'],['write'],"['/var/lib/docker/overlay2/60641b0bdb1eb82c0cc9f058979da679ff1cca184aa0bfe215ba876f7f24e316/diff', 'docker-untar']",[],1,0,0
